#https://www.kaggle.com/c/airbnb-recruiting-new-user-bookings
id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
7seasu68eo,2010-06-07,20100607214038,2011-06-07,-unknown-,31.0,basic,2,en,other,craigslist,untracked,Web,iPhone,-unknown-,US
zgxbrsgjcn,2010-06-07,20100607220745,,-unknown-,5.0,basic,0,fr,direct,direct,linked,Web,iPhone,Mobile Safari,NDF
4395zaz8fe,2010-06-07,20100607235738,,MALE,5.0,facebook,2,en,content,google,linked,Web,Windows Desktop,IE,NDF
h0e4x1dsxp,2010-06-08,20100608042705,,-unknown-,35.0,facebook,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
c2lh2mizj5,2010-06-08,20100608170603,,FEMALE,35.0,basic,2,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,NDF
je81w8fbmr,2010-06-08,20100608185930,,FEMALE,,basic,2,en,sem-non-brand,google,untracked,Web,iPad,Mobile Safari,NDF
b6cmo8wnl3,2010-06-09,20100609022605,2011-06-08,-unknown-,19.0,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,CA
qpuun000ht,2010-06-09,20100609155110,,-unknown-,,basic,2,en,seo,google,untracked,Web,Mac Desktop,Chrome,NDF
kxhdsabccn,2010-06-09,20100609173118,2010-06-12,MALE,30.0,facebook,0,en,other,craigslist,linked,Web,Mac Desktop,Chrome,US
lg4l6nqdtl,2010-06-09,20100609232555,,-unknown-,,basic,3,en,other,craigslist,linked,Web,Android Phone,Chrome Mobile,NDF
d7isb14v9f,2010-06-09,20100609233008,2010-07-02,-unknown-,,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
p5my4zzl3a,2010-06-09,20100609234548,,FEMALE,31.0,facebook,2,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,NDF
024ttsjo1d,2010-06-10,20100610004407,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
4tqjqedlhq,2010-06-10,20100610024337,,MALE,64.0,facebook,2,en,sem-non-brand,google,linked,Web,iPhone,Mobile Safari,NDF
vurgao3oct,2010-06-10,20100610051436,2010-06-14,-unknown-,29.0,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US
6xzz0x076n,2010-06-10,20100610165307,2010-10-04,FEMALE,45.0,basic,3,en,other,craigslist,untracked,Web,iPhone,Mobile Safari,US
tbuo31ve87,2010-06-10,20100610172808,2010-06-10,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,FR
bz2fkslpqe,2010-06-10,20100610191118,2010-06-15,FEMALE,37.0,basic,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Chrome,US
hj12q5cks6,2010-06-10,20100610202432,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
vbt63x7e5x,2010-06-10,20100610205234,,-unknown-,,basic,2,en,sem-non-brand,other,omg,Web,iPad,Mobile Safari,NDF
050hy459xu,2010-06-10,20100610225543,,-unknown-,,basic,2,en,other,craigslist,omg,Web,iPad,Mobile Safari,NDF
odrfgwbkvi,2010-06-11,20100611041446,,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
daea0pdtzt,2010-06-11,20100611063530,,MALE,31.0,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
wlrovw82h2,2010-06-11,20100611120002,2010-07-30,FEMALE,35.0,basic,3,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,DE
utowmiehyy,2010-06-11,20100611134445,,MALE,37.0,basic,0,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
5kjetbfg3o,2010-06-11,20100611195552,,MALE,,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
pj1un0fplz,2010-06-11,20100611224739,,-unknown-,,basic,2,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,NDF
86ottnd6j5,2010-06-12,20100612181406,2010-07-11,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,CA
cvdri86qra,2010-06-12,20100612212817,,-unknown-,19.0,basic,0,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,NDF
a8yz53lr1m,2010-06-13,20100613065625,2010-06-17,FEMALE,44.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
8f9aup8lrk,2010-06-13,20100613142246,2010-06-13,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
jrevzwfo9o,2010-06-13,20100613171618,2010-06-13,-unknown-,36.0,facebook,3,en,direct,direct,omg,Web,Mac Desktop,Safari,US
fp5jmegi20,2010-06-13,20100613175016,2010-06-13,-unknown-,,basic,2,en,seo,google,,Web,Other/Unknown,-unknown-,US
s8wb7qdjqc,2010-06-14,20100614013701,2010-06-18,-unknown-,5.0,facebook,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,IE,US
0fejnu3m6n,2010-06-14,20100614015619,2010-06-14,FEMALE,,basic,3,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
7japnxdt4o,2010-06-14,20100614045143,,FEMALE,56.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
cqvzpdssvb,2010-06-14,20100614153743,2010-07-15,-unknown-,26.0,facebook,2,en,other,craigslist,linked,Web,Windows Desktop,Chrome,US
ceum3xl08h,2010-06-14,20100614171620,,MALE,5.0,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
g7es6gx0dg,2010-06-14,20100614192917,2010-06-17,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
umcm4kgt6v,2010-06-14,20100614204906,,-unknown-,31.0,basic,2,en,other,craigslist,linked,Web,Windows Desktop,Chrome,NDF
ttl2f5kp8y,2010-06-14,20100614231001,2010-06-15,FEMALE,37.0,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
85w2qa2cv5,2010-06-15,20100615020934,2010-06-16,-unknown-,,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,CA
d0vicidnvy,2010-06-15,20100615040427,2011-04-13,FEMALE,26.0,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
dawk9jf0kn,2010-06-15,20100615045900,,-unknown-,,basic,0,en,seo,google,untracked,Web,Mac Desktop,Safari,NDF
wgxth7dsdl,2010-06-15,20100615181050,,-unknown-,25.0,basic,2,en,direct,direct,omg,Web,Mac Desktop,Firefox,NDF
xrqbkhh02j,2010-06-15,20100615193925,2010-06-15,-unknown-,18.0,basic,3,en,sem-non-brand,google,untracked,Web,Mac Desktop,Firefox,CA
p7btobia7j,2010-06-15,20100615202743,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
zh0arn03ta,2010-06-15,20100615214521,,MALE,51.0,basic,2,en,other,craigslist,untracked,Web,Windows Desktop,IE,NDF
d3myybjbwe,2010-06-15,20100615231111,2010-06-16,FEMALE,30.0,basic,2,en,seo,google,linked,Web,Mac Desktop,Firefox,US
44nf02pdd3,2010-06-16,20100616001702,2010-06-16,-unknown-,,basic,2,de,other,craigslist,linked,Web,Mac Desktop,Safari,DE
1zjljmw3fq,2010-06-16,20100616002721,2010-07-09,-unknown-,,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
jsbz7e660c,2010-06-16,20100616013158,2010-07-08,FEMALE,55.0,basic,2,en,seo,google,omg,Web,Mac Desktop,Safari,US
bk5jqskk1v,2010-06-16,20100616031954,2010-06-19,-unknown-,,basic,2,en,seo,google,untracked,Web,Mac Desktop,Chrome,ES
oozck2brpp,2010-06-16,20100616034749,2010-06-16,-unknown-,,basic,2,en,sem-non-brand,google,untracked,Web,iPhone,-unknown-,US
faneiv86dg,2010-06-16,20100616055209,,FEMALE,32.0,facebook,2,en,seo,google,untracked,Web,Windows Desktop,Chrome,NDF
wbx1se9fw8,2010-06-16,20100616055322,2010-06-19,-unknown-,,basic,3,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
emvjwac5aa,2010-06-16,20100616061943,,-unknown-,,basic,3,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
a85bs4ttyb,2010-06-16,20100616064838,,-unknown-,,basic,2,en,direct,direct,linked,Web,iPhone,Mobile Safari,NDF
s016mu0c9w,2010-06-16,20100616151810,,FEMALE,5.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
7sra71uhn0,2010-06-16,20100616153546,2010-06-17,-unknown-,34.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
ieq72gy08r,2010-06-16,20100616183602,2010-06-20,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,FR
efpisjs1kq,2010-06-16,20100616183828,,-unknown-,,facebook,2,en,other,craigslist,untracked,Web,iPhone,Mobile Safari,NDF
iqi1ko7ldn,2010-06-17,20100617005948,,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
9xkmpjlkqb,2010-06-17,20100617033447,2010-06-17,MALE,30.0,facebook,2,en,seo,google,untracked,Web,Windows Desktop,Chrome,FR
ejjgt1egne,2010-06-17,20100617064430,2010-06-17,MALE,25.0,basic,3,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
bn1tpbxc4n,2010-06-17,20100617150641,,MALE,32.0,facebook,2,en,sem-non-brand,google,untracked,Web,iPad,Mobile Safari,NDF
gy6xm24sxy,2010-06-17,20100617192848,2010-07-06,MALE,32.0,basic,3,en,direct,direct,linked,Web,Windows Desktop,Firefox,ES
m5lw41ek2t,2010-06-17,20100617193718,,FEMALE,46.0,basic,2,en,seo,google,untracked,Web,Mac Desktop,Safari,NDF
w6juc7n2rd,2010-06-17,20100617205014,2010-06-20,-unknown-,,basic,2,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
scbcubqmet,2010-06-18,20100618100109,,-unknown-,,basic,3,en,seo,google,omg,Web,Windows Desktop,Chrome,NDF
p4i3y658j4,2010-06-19,20100619060809,,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
c16qayvsld,2010-06-19,20100619173838,,-unknown-,,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
vtrminb4wp,2010-06-19,20100619182158,,-unknown-,,facebook,2,en,other,craigslist,tracked-other,Web,Mac Desktop,Chrome,NDF
2ptoaj2e88,2010-06-19,20100619212303,,-unknown-,,basic,3,en,other,craigslist,linked,Web,Windows Desktop,Firefox,NDF
fziyzobpfi,2010-06-19,20100619213811,2010-06-25,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
9jp60y37du,2010-06-19,20100619215532,,MALE,57.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,IE,NDF
jd2rvmhc87,2010-06-19,20100619223752,2010-06-22,MALE,5.0,facebook,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
uynmgqe1j8,2010-06-19,20100619224927,,MALE,34.0,basic,3,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,NDF
4rdmvxoczg,2010-06-20,20100620041337,,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
1n2bta23f0,2010-06-20,20100620054315,,MALE,47.0,facebook,2,en,seo,google,untracked,Web,iPad,Mobile Safari,NDF
dj3m3z3ax5,2010-06-20,20100620193408,2010-06-21,MALE,30.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,CA
0znz1fhriv,2010-06-20,20100620213726,,-unknown-,,basic,2,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
n2whg38rj7,2010-06-20,20100620221852,2010-06-20,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
sugdhd37yc,2010-06-20,20100620232029,,-unknown-,39.0,facebook,3,en,sem-non-brand,vast,,Web,Other/Unknown,-unknown-,NDF
b4qgwhgi9j,2010-06-20,20100620234358,2010-06-21,FEMALE,,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
ihyj1lw52r,2010-06-21,20100621035311,2010-06-22,-unknown-,,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
g3evpkicfq,2010-06-21,20100621113759,2010-06-28,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
ylk21rmhyd,2010-06-21,20100621143209,,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
rzvju63a7p,2010-06-21,20100621175301,,FEMALE,39.0,facebook,2,en,sem-non-brand,google,untracked,Web,iPad,Mobile Safari,NDF
volclm9efz,2010-06-21,20100621183800,,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
8ndnwml9e9,2010-06-21,20100621193924,,-unknown-,,basic,1,en,seo,google,untracked,Web,Windows Desktop,Firefox,NDF
t95rpc8yy0,2010-06-22,20100622010244,,-unknown-,40.0,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
clf2rlbeqg,2010-06-22,20100622015623,2010-07-05,MALE,39.0,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
2rt43ujbf1,2010-06-22,20100622053940,,FEMALE,,facebook,2,en,sem-non-brand,other,linked,Web,Mac Desktop,Chrome,NDF
4t0km3wg6r,2010-06-22,20100622092036,,-unknown-,,basic,2,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
iu78rameu2,2010-06-22,20100622152408,,-unknown-,,basic,2,en,content,google,omg,Web,Windows Desktop,Chrome,NDF
z3izdhlr2r,2010-06-22,20100622181036,,-unknown-,,basic,3,en,seo,google,omg,Web,Mac Desktop,Firefox,NDF
azovlbvr8h,2010-06-22,20100622215215,,FEMALE,,facebook,2,en,other,craigslist,untracked,Web,Windows Desktop,Firefox,NDF
ig3y6qd6zl,2010-06-22,20100622233058,2010-06-22,-unknown-,52.0,basic,0,en,seo,google,untracked,Web,Mac Desktop,Safari,US
137ycjj201,2010-06-23,20100623042917,2010-06-23,MALE,29.0,basic,2,en,direct,direct,untracked,Web,iPhone,-unknown-,FR
5v3my95u9r,2010-06-23,20100623051625,2010-06-23,FEMALE,47.0,facebook,3,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,US
ep67tiywda,2010-06-23,20100623061552,,FEMALE,5.0,facebook,3,en,sem-non-brand,vast,linked,Web,Android Phone,Android Browser,NDF
vwwz281d6u,2010-06-23,20100623152124,2010-06-23,FEMALE,49.0,facebook,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
qmik8ghvzl,2010-06-23,20100623172627,2010-06-23,MALE,,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,other
u2u3d83xg2,2010-06-23,20100623173143,,MALE,,facebook,3,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
41ajlsc0np,2010-06-23,20100623174817,2010-07-31,FEMALE,38.0,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
umtg7l1g0b,2010-06-23,20100623175706,,FEMALE,,facebook,2,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
r70z39j5h4,2010-06-23,20100623182445,2010-06-25,FEMALE,35.0,facebook,2,en,seo,google,untracked,Web,iPhone,-unknown-,US
9fabp2toq1,2010-06-23,20100623185744,,FEMALE,32.0,facebook,2,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
9432okxsz3,2010-06-23,20100623213711,,-unknown-,35.0,facebook,2,en,other,craigslist,linked,Web,Windows Desktop,Firefox,NDF
6sndaew6fo,2010-06-23,20100623231612,2010-06-24,FEMALE,30.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Safari,US
qt28zv3bve,2010-06-24,20100624062725,2010-06-25,MALE,,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
jp5o4023bl,2010-06-24,20100624142423,2010-06-25,-unknown-,,basic,2,en,content,google,,Web,Other/Unknown,-unknown-,US
ct6g5n9pey,2010-06-24,20100624142606,,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
ya415dl3tj,2010-06-24,20100624192857,,-unknown-,,basic,3,en,sem-non-brand,other,,Web,Other/Unknown,-unknown-,NDF
rajsdmlxs7,2010-06-24,20100624215503,2010-06-25,FEMALE,34.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,FR
5v08s24wbi,2010-06-24,20100624232313,,FEMALE,,facebook,3,en,other,craigslist,omg,Web,iPhone,Mobile Safari,NDF
gvyzn1bzd2,2010-06-25,20100625001249,,MALE,51.0,basic,2,en,sem-non-brand,vast,untracked,Web,Windows Desktop,IE,NDF
bdm2l1azts,2012-04-20,20100625004836,2011-05-18,FEMALE,47.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
wstbpyedb7,2010-06-25,20100625015009,2010-09-22,-unknown-,37.0,basic,1,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
w3z31ny4cw,2010-06-25,20100625023513,2010-06-25,MALE,65.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
p68774yh9e,2010-06-25,20100625023551,,FEMALE,29.0,facebook,0,en,seo,google,untracked,Web,Other/Unknown,Chrome,NDF
0hq4u2z2om,2010-06-25,20100625045938,2010-06-25,-unknown-,37.0,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
jg17rpei5j,2010-06-25,20100625152622,2010-06-27,FEMALE,49.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,DE
5b070fkgvw,2010-06-25,20100625173252,,-unknown-,,basic,3,en,sem-non-brand,vast,,Web,Other/Unknown,-unknown-,NDF
ljmdhvobyf,2010-06-25,20100625190111,2010-06-26,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
2fn7nl1f6w,2010-06-25,20100625203813,2010-06-29,-unknown-,32.0,basic,3,en,direct,direct,untracked,Web,iPhone,-unknown-,US
5m7x2iohe5,2010-06-25,20100625214709,2010-06-26,-unknown-,26.0,facebook,3,en,direct,direct,untracked,Web,iPhone,-unknown-,IT
welggh33yz,2010-06-25,20100625234008,2010-06-29,FEMALE,37.0,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,ES
ovo07stk0r,2010-06-26,20100626184542,,-unknown-,,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
ukbzuu7lpo,2010-06-26,20100626222012,2010-06-27,FEMALE,40.0,basic,2,en,seo,google,linked,Web,iPhone,Mobile Safari,US
uotls8a6s1,2010-06-27,20100627045347,,FEMALE,51.0,basic,3,en,other,craigslist,linked,Web,Windows Desktop,Chrome,NDF
svhy4xap9o,2010-06-27,20100627061708,,FEMALE,5.0,facebook,2,en,other,other,linked,Web,Mac Desktop,Safari,NDF
ds2sej23xj,2010-06-27,20100627091732,2010-06-27,-unknown-,67.0,basic,3,en,direct,direct,linked,Web,iPad,Mobile Safari,GB
dv9a4cvnaq,2010-06-27,20100627144657,,-unknown-,,basic,2,en,other,craigslist,omg,Web,Mac Desktop,Firefox,NDF
fvwwfk1c0n,2010-06-27,20100627195126,2010-06-28,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
02zm7gqjcj,2010-06-27,20100627205723,2010-06-28,-unknown-,,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
uhzc3p0f6h,2010-06-27,20100627220723,2010-06-29,-unknown-,,basic,2,en,other,craigslist,untracked,Web,Windows Desktop,IE,US
ml5zo3j2ij,2010-06-28,20100628001040,2010-06-28,MALE,33.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
5fqm7xqv9t,2010-06-28,20100628040815,,FEMALE,25.0,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
0gf72nfjmn,2010-06-28,20100628055649,,FEMALE,28.0,basic,3,en,direct,direct,untracked,Web,Android Phone,-unknown-,NDF
t9d6qr0843,2010-06-28,20100628072410,2010-06-29,FEMALE,50.0,basic,0,en,other,craigslist,untracked,Web,Windows Desktop,Firefox,US
xth3iy4b8w,2010-06-28,20100628154253,2010-06-28,FEMALE,5.0,facebook,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
g0l4fpt3my,2010-06-28,20100628173043,2010-07-06,MALE,38.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,CA
k00ljdt0hs,2010-06-28,20100628192511,,MALE,36.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
02n2968rji,2010-06-28,20100628212646,,-unknown-,,facebook,2,en,other,craigslist,linked,Web,Mac Desktop,Firefox,NDF
vq7ej89hq5,2010-06-28,20100628230803,,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
55ato799jp,2010-06-28,20100628234027,,-unknown-,,basic,2,en,other,craigslist,omg,Web,Windows Desktop,Chrome,NDF
rumh32b55t,2010-06-29,20100629021545,2010-06-29,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,FR
2cjsrqgxgs,2010-06-29,20100629022130,,MALE,56.0,basic,2,en,content,google,linked,Web,Mac Desktop,Safari,NDF
ligafjf8b1,2010-06-29,20100629032216,,FEMALE,34.0,basic,2,en,other,craigslist,linked,Web,Android Phone,Android Browser,NDF
j92zl26kq1,2010-06-29,20100629052400,,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
39lo1m4gp7,2010-06-29,20100629070534,,FEMALE,34.0,basic,2,en,other,craigslist,untracked,Web,Windows Desktop,IE,NDF
riu9djoml7,2010-06-29,20100629080350,2010-07-01,-unknown-,29.0,basic,3,en,content,google,linked,Web,Mac Desktop,Chrome,US
7tik9xpgdw,2011-05-03,20100629084950,2010-06-29,-unknown-,35.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
4org3ff1fa,2010-06-29,20100629151710,2010-08-21,MALE,34.0,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,US
rreafa3il6,2010-06-29,20100629183520,,FEMALE,5.0,facebook,2,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
hqiggws7be,2010-06-29,20100629204815,,FEMALE,38.0,basic,2,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,NDF
8x6l4sfln3,2010-06-29,20100629225625,,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
1y1ba1uie3,2010-06-29,20100629232556,2010-06-30,FEMALE,32.0,basic,3,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,US
2h1ti5p7ev,2010-06-30,20100630014244,,-unknown-,69.0,basic,2,en,direct,direct,untracked,Web,Desktop (Other),Chrome,NDF
3ngxamnymt,2010-06-30,20100630022020,2010-07-06,MALE,,basic,2,en,other,craigslist,omg,Web,Mac Desktop,Chrome,US
7507z9xexc,2010-06-30,20100630042008,2010-07-07,-unknown-,27.0,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
i4v7ucn9aa,2010-06-30,20100630183448,2010-07-19,MALE,75.0,basic,2,en,sem-non-brand,other,untracked,Web,Mac Desktop,Safari,US
1t9skr88up,2010-06-30,20100630183553,,FEMALE,38.0,facebook,3,en,other,craigslist,tracked-other,Web,Windows Desktop,IE,NDF
rqx4761ak7,2010-06-30,20100630223249,2010-07-02,MALE,34.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
8f6shb2m91,2010-07-01,20100701024405,2010-07-01,FEMALE,67.0,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,US
ojdcf8fgk5,2010-07-01,20100701064716,,MALE,39.0,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
8300tift8v,2010-07-01,20100701085325,2010-07-01,MALE,,facebook,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
zy1ij1085n,2010-07-01,20100701162622,,-unknown-,,basic,2,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF
b296j5e8k7,2010-07-01,20100701194035,,FEMALE,45.0,facebook,2,en,other,craigslist,omg,Web,Mac Desktop,Chrome,NDF
m266nqek2t,2010-07-01,20100701205029,,-unknown-,61.0,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
uhpgo8phmt,2010-07-01,20100701210214,2010-07-02,FEMALE,33.0,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,GB
rmkks24l9s,2010-07-01,20100701211411,,MALE,34.0,facebook,0,en,seo,google,linked,Web,Android Tablet,IE,NDF
pxt2tgkrw9,2010-07-01,20100701213856,2010-09-05,FEMALE,28.0,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,US
e7k5zj1t0m,2010-07-01,20100701223406,,FEMALE,34.0,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
r87v1sxmn5,2010-07-02,20100702010146,2010-07-02,FEMALE,53.0,facebook,2,en,content,google,linked,Web,Mac Desktop,Firefox,FR
2ktg26a6aw,2010-07-02,20100702053641,2010-07-06,MALE,29.0,basic,0,en,seo,google,omg,Web,Windows Desktop,Chrome,US
fa6k7t6etm,2010-07-02,20100702083052,2010-07-06,MALE,35.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
90xulmiein,2010-07-02,20100702155643,2010-07-02,-unknown-,,basic,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
y5i31uq5ws,2010-07-02,20100702175021,,-unknown-,,basic,3,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
d69d8joenu,2010-07-02,20100702195001,2010-07-02,MALE,67.0,basic,3,en,direct,direct,omg,Web,Windows Desktop,Firefox,US
ermo4z3lbb,2010-07-02,20100702204240,2010-07-02,FEMALE,28.0,basic,3,en,sem-non-brand,google,untracked,Web,Mac Desktop,Chrome,US
35qog2z4hz,2010-07-02,20100702212128,,FEMALE,49.0,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
cjayy31zlo,2010-07-03,20100703040221,,-unknown-,,basic,3,en,seo,google,untracked,Web,Mac Desktop,Safari,NDF
iurvrmgedn,2010-07-03,20100703052749,,-unknown-,39.0,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
2cct6t3jhi,2010-07-03,20100703065908,,-unknown-,,basic,3,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF
pvjp7tft3m,2010-07-03,20100703211350,,FEMALE,5.0,facebook,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
rjq7yq1jcq,2010-07-04,20100704001814,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
uu9s70rrrp,2010-07-04,20100704033025,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
a2rqzy0ojd,2010-07-04,20100704042057,2010-07-04,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,CA
18gcqh826f,2010-07-04,20100704201029,2010-07-22,-unknown-,,basic,3,en,direct,direct,untracked,Web,iPhone,-unknown-,FR
2tcgaoasyu,2010-07-04,20100704231357,,-unknown-,40.0,facebook,2,en,other,craigslist,omg,Web,Windows Desktop,Chrome,NDF
lpgn3pm7tp,2010-07-04,20100704233249,,MALE,36.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
0cv7otq3ax,2010-07-05,20100705010952,2011-05-27,FEMALE,36.0,basic,0,es,seo,google,linked,Web,Mac Desktop,Safari,US
fds9bl11l6,2010-07-05,20100705021450,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
