@relation 'Random_2_dimensions_SeparationFunction_f(x) =  + 1.0*x1^2 + 2.0*x2^2'

@attribute x1 numeric
@attribute x2 numeric
@attribute Class {0,1}

@data
0.985252,-0.813082,1
0.630587,-0.823135,1
0.87083,-0.255122,1
-0.723316,0.5297,1
-0.34528,-0.835384,1
0.253361,-0.885332,1
0.673093,-0.270025,0
-0.333873,-0.880494,1
-0.664106,0.0341,0
-0.031927,-0.812988,1
-0.226148,-0.843189,1
-0.459117,-0.310256,0
0.81182,-0.518573,1
0.395045,-0.338089,0
0.313656,-0.31888,0
-0.320011,-0.803159,1
-0.686979,-0.835342,1
-0.973907,0.843662,1
-0.6181,-0.708281,1
0.836358,0.468268,1
0.972973,0.329968,1
-0.351742,-0.024669,0
-0.403691,0.606656,1
0.62563,-0.696894,1
0.396384,0.024952,0
0.262505,-0.051415,0
0.481374,0.773223,1
0.977981,0.178435,1
0.951195,-0.062587,1
-0.016479,0.251755,0
0.425426,-0.727139,1
0.040169,0.272639,0
0.990342,-0.061908,1
-0.095186,-0.637218,1
0.07222,0.721671,1
-0.24122,0.729145,1
0.644435,-0.165813,0
-0.281345,0.898964,1
-0.611221,0.690964,1
-0.351583,0.90413,1
-0.043195,-0.722873,1
-0.076456,0.519265,0
0.314912,0.665136,1
-0.458043,-0.207434,0
-0.692746,-0.954053,1
0.033266,-0.944255,1
0.033461,-0.761554,1
0.986927,-0.640813,1
0.413557,0.057847,0
-0.298403,-0.149315,0
0.400325,-0.847763,1
-0.547951,-0.999095,1
0.69979,0.957476,1
0.176719,0.775958,1
-0.426646,0.27418,0
0.008041,0.867278,1
0.320538,-0.363479,0
-0.00059,-0.088785,0
0.379143,-0.878903,1
-0.353283,0.265559,0
0.456812,0.026923,0
-0.097545,-0.123088,0
-0.614579,0.076901,0
0.021662,0.162501,0
-0.282175,-0.442631,0
-0.0599,-0.989663,1
0.472791,-0.911504,1
0.243571,-0.164955,0
-0.83909,0.272864,1
0.773355,-0.379112,1
0.445752,-0.443711,0
-0.418858,0.441311,0
-0.222269,-0.68127,1
0.664898,-0.429248,1
-0.959304,-0.362424,1
-0.787739,0.802244,1
0.327653,0.81067,1
0.390619,-0.014576,0
-0.158731,-0.016064,0
0.563009,-0.004743,0
-0.796211,-0.591,1
-0.565609,0.675025,1
-0.818908,-0.381103,1
0.390176,-0.611858,1
-0.18656,-0.847782,1
-0.664756,0.540864,1
-0.035929,-0.069319,0
-0.273774,-0.006437,0
0.421672,-0.734366,1
0.964723,-0.184886,1
-0.735768,-0.135888,0
-0.281831,0.48336,0
0.386387,-0.814227,1
-0.959833,-0.414969,1
0.239831,0.096762,0
-0.694619,0.481349,1
0.369203,-0.594739,1
0.994042,-0.556221,1
-0.129969,0.188132,0
0.706539,-0.023891,0
0.615357,-0.500756,1
-0.483146,-0.960017,1
0.353003,0.462228,0
-0.970163,-0.421742,1
0.312296,0.06007,0
-0.461819,0.726072,1
0.593008,0.54326,1
-0.412009,-0.074716,0
0.00968,0.419167,0
-0.431515,-0.644831,1
0.560512,-0.897951,1
0.450238,0.863891,1
-0.389801,-0.68721,1
-0.137608,-0.427115,0
-0.1618,-0.78814,1
0.470557,0.261244,0
0.35164,0.308925,0
-0.538679,0.087708,0
0.795001,0.383698,1
0.557831,-0.092947,0
-0.32674,-0.980912,1
-0.8487,-0.557841,1
0.773048,-0.81715,1
0.072276,-0.733342,1
0.892251,0.443651,1
-0.407296,0.96669,1
0.565378,0.180027,0
0.343768,-0.924186,1
0.135499,-0.398536,0
-0.691618,0.966659,1
-0.125999,0.796127,1
0.892278,-0.849613,1
0.929823,0.294953,1
0.113023,-0.101166,0
0.199265,-0.998459,1
-0.683527,0.253838,0
0.196531,-0.679856,1
-0.562415,0.572349,1
0.865875,0.751216,1
0.005119,0.438128,0
-0.048301,-0.05268,0
0.683837,0.521653,1
-0.100926,-0.821924,1
-0.108932,-0.727877,1
-0.09214,-0.867332,1
-0.289154,0.00067,0
0.449234,-0.827302,1
-0.767027,0.008407,0
0.02271,0.262621,0
0.590942,0.56937,1
0.338264,-0.778382,1
-0.927029,0.697721,1
0.787741,0.881086,1
-0.911072,-0.975711,1
-0.932574,0.715674,1
-0.963304,0.940384,1
0.159642,0.942757,1
0.066885,-0.30796,0
0.57876,-0.151158,0
0.864897,0.571416,1
0.494981,-0.621573,1
0.652409,0.578678,1
0.221163,0.245162,0
-0.553467,-0.05025,0
0.618121,0.3081,0
-0.058333,-0.834448,1
0.136215,-0.304871,0
0.827825,-0.618175,1
-0.477293,0.843554,1
0.503902,0.129129,0
-0.388392,0.733358,1
-0.151252,0.267606,0
0.199395,0.236903,0
0.541656,0.600396,1
-0.908784,-0.277966,1
0.430914,0.125396,0
0.906424,0.952571,1
0.523433,0.681969,1
0.323757,-0.351981,0
0.404157,-0.283873,0
0.28919,0.058936,0
-0.107702,0.737782,1
0.186252,-0.709894,1
-0.149126,-0.827328,1
-0.449199,-0.267878,0
-0.457416,-0.740622,1
-0.36226,0.124575,0
0.489371,0.416151,0
0.537135,-0.583813,1
0.708854,0.189735,0
-0.372892,-0.086654,0
0.549118,0.593956,1
0.287795,0.929357,1
-0.563398,-0.768891,1
-0.592692,-0.101687,0
0.767914,-0.88502,1
-0.237674,-0.086359,0
-0.202952,-0.66887,1
0.259639,0.634755,1
-0.905039,0.818263,1
0.310215,0.433595,0
0.355156,-0.794907,1
-0.338906,0.236281,0
-0.665834,-0.19067,0
-0.706093,-0.69029,1
-0.041133,-0.494425,0
0.244996,0.751691,1
0.403669,0.30591,0
0.735159,0.133368,0
0.02655,-0.223,0
0.6435,0.196096,0
-0.577935,0.177343,0
-0.864726,0.92095,1
0.531081,0.770513,1
0.341477,-0.48245,0
-0.258869,0.155054,0
-0.611653,0.919918,1
0.217939,-0.351095,0
0.32779,0.776058,1
0.94206,-0.27466,1
-0.880312,-0.531648,1
-0.340615,-0.713938,1
-0.021547,0.02244,0
0.537542,0.212467,0
-0.203677,-0.771276,1
-0.046379,-0.085353,0
-0.121972,-0.301125,0
-0.797734,-0.991132,1
0.335336,-0.353395,0
-0.599905,-0.088658,0
0.133086,-0.272452,0
0.97929,0.289374,1
-0.830095,-0.565164,1
0.362712,-0.252763,0
0.287211,0.801549,1
-0.322377,0.023975,0
-0.765391,-0.487951,1
0.394,0.974123,1
0.167137,0.950502,1
-0.47203,0.590003,1
-0.061495,-0.452511,0
0.530462,0.921565,1
0.852883,-0.433469,1
-0.734916,-0.490059,1
-0.835794,0.444387,1
-0.034424,0.833211,1
0.141224,-0.002431,0
0.892981,0.805531,1
-0.402405,-0.595495,1
-0.20845,0.520377,0
0.001611,-0.891189,1
0.040851,0.323356,0
0.818753,0.500585,1
0.220143,-0.293957,0
0.542037,-0.564527,1
0.880331,-0.890219,1
-0.875366,-0.30656,1
-0.331043,0.877096,1
-0.375043,0.040541,0
-0.358029,-0.268043,0
-0.483967,0.216132,0
0.57033,-0.635855,1
-0.037473,0.070714,0
0.176638,-0.059588,0
-0.048367,0.283626,0
-0.345235,-0.232572,0
0.900232,0.291252,1
-0.775291,0.874859,1
0.448552,0.284948,0
-0.530897,0.671736,1
-0.448985,0.178877,0
-0.495607,0.026506,0
0.687797,-0.698505,1
-0.341113,0.130933,0
-0.953949,0.230418,1
0.261479,0.330298,0
0.857621,0.668915,1
-0.610981,0.737072,1
0.976929,0.89255,1
0.566799,-0.999331,1
-0.40696,0.08959,0
-0.853634,-0.669496,1
0.816344,-0.940917,1
0.03138,0.268701,0
0.719063,-0.675312,1
-0.454472,0.200395,0
-0.62627,0.906875,1
-0.944789,-0.166985,1
0.89574,0.490582,1
0.762151,-0.927251,1
-0.448857,-0.027248,0
-0.7243,0.511482,1
0.343479,-0.343703,0
0.378182,-0.720958,1
-0.039638,-0.893724,1
-0.961327,0.852757,1
0.668088,0.17259,0
-0.244109,0.739607,1
0.133401,-0.135731,0
-0.578098,0.109749,0
-0.368305,-0.917978,1
0.436417,-0.708625,1
0.82689,-0.297106,1
-0.614584,-0.486328,1
-0.53251,0.27695,0
0.921422,0.492614,1
0.140402,0.72179,1
0.345889,-0.349981,0
0.145844,-0.930985,1
0.037819,-0.681692,1
-0.557483,0.87277,1
0.456209,-0.881739,1
0.888166,0.153944,1
-0.703751,-0.919064,1
-0.949753,-0.276053,1
-0.754677,-0.717357,1
0.269652,0.876184,1
0.185787,-0.400685,0
0.769219,0.444959,1
-0.492134,-0.420304,0
-0.941532,-0.026545,1
0.663109,-0.784542,1
0.260457,-0.695127,1
-0.321491,-0.979968,1
0.649464,-0.28158,0
-0.226769,0.673759,1
0.787365,0.471963,1
-0.342074,-0.365745,0
0.988318,0.054349,1
-0.141923,0.724586,1
0.663933,0.936769,1
-0.039782,-0.813076,1
-0.789639,-0.444617,1
-0.802645,0.696643,1
0.436652,-0.264018,0
0.034039,-0.533465,0
-0.815933,-0.937561,1
0.968207,-0.981872,1
-0.251009,-0.205759,0
0.63602,-0.543185,1
0.99742,0.854409,1
0.487591,0.159818,0
0.646923,-0.862381,1
-0.204377,-0.329275,0
-0.90764,0.929344,1
0.565621,-0.708356,1
-0.964515,-0.626243,1
0.33635,-0.252817,0
0.883932,-0.370662,1
-0.87115,-0.513366,1
-0.988678,0.923064,1
-0.179853,-0.714406,1
-0.186864,-0.052301,0
-0.97721,-0.291818,1
0.235449,-0.050989,0
0.670831,0.760492,1
-0.416574,0.237054,0
0.445531,0.300593,0
-0.95202,0.605681,1
0.669156,-0.137215,0
0.222386,-0.020535,0
-0.500226,-0.383077,0
0.960282,0.862924,1
0.174084,0.021252,0
-0.18936,-0.107426,0
0.311182,-0.655505,1
0.646954,-0.565192,1
0.013497,-0.481608,0
0.918591,-0.112155,1
0.570668,0.604856,1
-0.445811,0.550617,1
0.170336,-0.068646,0
-0.386848,-0.252066,0
0.337355,0.461186,0
-0.045457,0.298128,0
0.418787,0.62377,1
0.811569,0.717184,1
0.542996,0.972079,1
0.650057,0.496681,1
-0.331376,0.190149,0
-0.762566,-0.660785,1
0.450545,-0.70886,1
0.533305,0.769369,1
0.239539,-0.348902,0
0.201591,-0.466644,0
-0.414444,0.092066,0
0.993154,0.159272,1
0.197035,0.335699,0
-0.507911,-0.296079,0
0.091928,0.352573,0
0.903726,-0.338402,1
-0.61103,-0.014079,0
0.213152,0.894525,1
-0.278287,0.270779,0
0.5272,-0.661965,1
-0.901488,-0.183328,1
0.351307,-0.381033,0
0.869756,-0.334877,1
-0.203799,0.099174,0
-0.389928,0.624596,1
0.441711,-0.246589,0
0.527732,-0.079408,0
-0.931228,-0.416923,1
-0.389197,0.061206,0
0.643884,-0.440005,1
-0.019403,0.469191,0
-0.980242,0.378493,1
-0.11371,0.42495,0
-0.235423,-0.801123,1
0.279729,-0.42473,0
-0.467533,0.660118,1
-0.062008,0.995868,1
0.947585,-0.076689,1
-0.395991,-0.574461,1
0.733476,-0.12042,0
-0.939404,-0.012178,1
-0.614889,-0.208391,0
0.674508,0.968244,1
-0.594738,-0.878864,1
0.533962,-0.811899,1
-0.688975,0.768561,1
0.883057,-0.383799,1
-0.209351,0.925662,1
0.488174,-0.317762,0
-0.271211,0.220929,0
-0.531386,-0.871981,1
-0.544134,0.77793,1
0.642151,-0.28861,0
-0.899069,0.527103,1
0.17562,-0.300855,0
-0.210819,-0.312699,0
0.212516,-0.86436,1
-0.256297,-0.143303,0
0.045073,-0.433527,0
-0.077796,0.490105,0
-0.273927,-0.251604,0
-0.02134,0.682716,1
-0.346288,-0.380305,0
-0.538166,0.601619,1
-0.171292,-0.845859,1
0.958833,0.754576,1
0.238942,0.102863,0
-0.376016,0.155317,0
0.542076,0.799277,1
-0.91228,0.364309,1
0.510215,-0.609241,1
-0.81396,-0.410521,1
0.829212,-0.84655,1
0.512134,0.050785,0
0.675719,0.758878,1
0.075077,0.05957,0
0.268148,0.201965,0
-0.167896,-0.9794,1
0.534092,-0.205778,0
-0.851951,0.353964,1
0.087192,0.169157,0
0.411657,0.928051,1
-0.857869,0.560128,1
0.262366,0.757399,1
-0.599073,0.937154,1
-0.227271,0.779855,1
-0.633283,0.164873,0
-0.715403,0.118648,0
-0.830651,0.441837,1
0.023766,-0.788968,1
-0.25351,0.83548,1
-0.350019,0.42442,0
-0.277941,0.177375,0
-0.993401,-0.204818,1
0.172716,-0.372788,0
-0.015705,-0.320041,0
-0.751472,0.629905,1
0.094818,-0.318395,0
0.701837,0.218782,0
0.344935,0.596667,1
0.778729,0.658812,1
-0.692632,-0.671468,1
0.640406,0.277337,0
-0.095357,-0.279825,0
0.507148,0.995809,1
0.353422,-0.917315,1
-0.944556,-0.445478,1
0.96104,0.830519,1
0.022584,0.081704,0
-0.250727,-0.184814,0
0.936021,-0.659036,1
-0.680548,0.014119,0
0.834496,-0.543983,1
0.237888,0.20029,0
0.529087,0.922057,1
-0.380353,-0.807376,1
0.361912,0.306704,0
0.688669,0.077453,0
0.227398,0.121346,0
-0.858718,-0.564062,1
-0.060664,0.317608,0
-0.434496,0.898093,1
0.272801,-0.887886,1
-0.415057,0.306535,0
-0.111313,-0.9114,1
-0.887864,0.721286,1
-0.606886,0.504817,1
0.808937,-0.792795,1
0.712388,-0.548168,1
-0.507411,-0.07874,0
-0.44579,0.834807,1
0.790561,-0.899949,1
0.028661,-0.821013,1
-0.03371,-0.442253,0
0.527912,-0.069378,0
-0.230321,0.126877,0
0.301483,0.401101,0
-0.589705,-0.890836,1
0.814274,0.793546,1
0.937478,-0.145344,1
0.143883,-0.983056,1
0.29787,0.610614,1
-0.080497,0.010269,0
0.698869,-0.625635,1
-0.780417,-0.7324,1
-0.572843,-0.247412,0
0.688707,-0.1396,0
0.471518,0.734236,1
-0.15531,-0.260946,0
0.205969,0.108481,0
0.786451,-0.91904,1
0.927136,-0.561541,1
0.09734,0.53783,0
0.786209,0.608204,1
0.601201,-0.946366,1
-0.0492,0.284869,0
0.300449,-0.415125,0
0.548308,0.254257,0
-0.677151,0.957923,1
0.275953,-0.271659,0
0.527693,0.656122,1
-0.254005,0.971966,1
0.155881,0.872992,1
-0.335294,0.068411,0
0.899499,-0.898126,1
0.455837,0.93816,1
0.220629,0.831343,1
-0.442619,0.967549,1
0.573094,0.015788,0
-0.788779,0.544819,1
-0.671322,-0.67935,1
-0.944863,0.194935,1
-0.133928,0.650495,1
0.809306,0.403736,1
-0.210419,-0.87748,1
-0.626824,0.513403,1
0.903972,-0.152309,1
0.002242,0.887522,1
-0.937413,0.979609,1
-0.48426,-0.716088,1
0.614526,-0.667915,1
-0.002446,-0.342921,0
-0.168227,-0.451921,0
0.899838,0.167475,1
0.449388,0.578621,1
0.234203,-0.409275,0
-0.866486,-0.197427,1
0.623264,0.548517,1
0.686107,-0.497118,1
-0.614321,0.023872,0
-0.787565,0.650687,1
0.643978,0.544008,1
-0.41696,0.600478,1
0.703009,0.779157,1
0.573945,-0.902715,1
-0.926479,-0.80747,1
0.031904,-0.234687,0
-0.802176,-0.56169,1
0.949015,0.78271,1
-0.675914,-0.574994,1
0.606465,0.836363,1
0.932088,-0.152541,1
-0.784754,0.509851,1
0.491811,0.681421,1
0.872509,0.845568,1
0.394007,-0.964906,1
0.771367,-0.668193,1
-0.582672,-0.082032,0
-0.966423,-0.11212,1
-0.065544,0.465848,0
-0.721296,-0.444918,1
0.210097,-0.048042,0
-0.900015,0.548595,1
-0.013739,0.085195,0
0.287994,0.971389,1
-0.089011,-0.026129,0
-0.897489,0.236194,1
0.803482,-0.658746,1
-0.278774,0.060766,0
-0.575839,-0.938997,1
-0.1731,0.470514,0
0.186041,-0.254997,0
-0.354758,0.98752,1
0.189747,0.058331,0
0.202395,-0.149096,0
0.398127,-0.141932,0
-0.652853,0.670763,1
0.289351,-0.305958,0
0.362957,0.402771,0
-0.459224,-0.32008,0
-0.370526,-0.334533,0
-0.226989,0.733255,1
-0.582236,0.116549,0
0.468767,-0.552964,1
-0.963623,-0.703245,1
-0.851442,0.934647,1
-0.643381,0.579309,1
0.607592,-0.299661,0
-0.406897,-0.414933,0
0.18555,0.062131,0
0.201399,-0.283285,0
-0.413072,0.150449,0
-0.784612,-0.989502,1
-0.420677,-0.940452,1
-0.17095,-0.354203,0
-0.95441,0.384786,1
0.996594,-0.502897,1
-0.793283,-0.995566,1
-0.43561,0.665149,1
-0.948361,-0.473719,1
-0.010272,0.797608,1
0.973441,-0.799207,1
-0.958882,0.952508,1
0.862813,-0.516998,1
0.232897,0.752397,1
-0.898683,0.629582,1
0.955813,-0.797406,1
0.548968,0.914064,1
0.383585,0.716274,1
0.192597,-0.063732,0
0.993516,0.2447,1
0.171779,-0.208307,0
-0.467384,-0.311977,0
0.566789,-0.563495,1
0.857505,-0.685381,1
-0.02235,-0.489465,0
-0.579298,-0.330102,0
-0.220921,-0.865401,1
0.567824,0.168766,0
-0.086296,0.858164,1
-0.723273,-0.134354,0
0.470142,0.06807,0
-0.504091,-0.661928,1
0.308374,-0.149568,0
0.952351,0.252013,1
-0.765779,-0.391557,1
0.602091,-0.130443,0
-0.623169,0.060627,0
0.20535,0.678696,1
0.443994,0.150363,0
-0.794841,-0.781903,1
-0.104835,0.960425,1
-0.066424,-0.193023,0
-0.274518,-0.860094,1
-0.740851,0.919546,1
-0.771508,-0.568369,1
-0.95397,0.579476,1
0.136335,-0.85298,1
0.508024,-0.196487,0
0.725594,0.130167,0
-0.621184,-0.89813,1
0.221145,0.887745,1
0.969929,-0.16598,1
0.886979,0.508557,1
0.650929,-0.177912,0
0.562119,0.756343,1
0.061741,-0.960022,1
-0.918611,-0.708278,1
0.454834,0.42496,0
0.014929,-0.636105,1
-0.034551,0.8994,1
-0.6791,0.543876,1
0.293801,0.809937,1
0.031455,-0.933877,1
-0.605256,0.891035,1
0.069915,0.91368,1
-0.534479,0.53009,1
0.1646,0.312215,0
-0.233441,-0.092174,0
0.247172,-0.868601,1
0.215503,-0.155676,0
0.678294,0.6142,1
-0.008521,-0.46308,0
0.579388,-0.613468,1
0.135108,-0.532482,0
-0.159958,0.217622,0
0.29299,-0.460935,0
0.425578,-0.623542,1
0.263781,-0.475906,0
-0.182174,-0.29394,0
-0.120744,-0.279234,0
0.284533,-0.14172,0
-0.50669,0.821758,1
-0.279817,0.262817,0
0.222409,0.214343,0
-0.623501,-0.637171,1
-0.826981,-0.277834,1
-0.287972,0.442425,0
-0.557474,-0.168946,0
-0.616857,0.836988,1
0.963031,0.806711,1
0.5506,-0.225043,0
-0.281211,-0.932475,1
-0.73936,-0.108049,0
-0.244107,0.85192,1
-0.15765,0.078178,0
0.41515,-0.286684,0
-0.180356,-0.23264,0
-0.817984,-0.520812,1
0.705336,-0.964861,1
0.226463,0.947226,1
0.064609,-0.443252,0
-0.975888,0.482288,1
-0.02447,0.986135,1
-0.322319,0.051868,0
0.022614,-0.850634,1
0.463957,0.564095,1
0.162321,0.982404,1
0.522929,-0.966349,1
-0.680895,0.07764,0
0.039468,0.878766,1
-0.865703,0.631518,1
-0.704843,-0.428779,1
0.148249,-0.722956,1
-0.666933,-0.9549,1
0.767258,0.010828,0
0.21389,0.462011,0
-0.544245,-0.285022,0
-0.911256,0.212928,1
-0.848436,0.948136,1
0.872201,-0.562062,1
0.171106,0.808399,1
0.055088,-0.962007,1
-0.59158,0.221314,0
0.089138,-0.379308,0
0.64357,0.172889,0
0.308148,0.304277,0
0.309117,0.168903,0
-0.058706,0.787368,1
-0.087114,-0.448324,0
-0.344288,0.424635,0
0.99989,0.689693,1
0.313557,0.769997,1
-0.686202,-0.925909,1
-0.589645,0.739743,1
-0.188973,-0.141495,0
-0.173292,0.915028,1
0.020448,-0.99031,1
-0.189683,-0.117964,0
0.195121,-0.204192,0
0.536067,0.946821,1
-0.720511,-0.707812,1
0.794171,0.964099,1
-0.811394,0.850073,1
-0.943414,-0.87642,1
-0.875186,0.162182,1
-0.331576,-0.664427,1
0.766743,-0.49007,1
-0.595516,-0.63174,1
0.68764,0.872305,1
0.266328,-0.340174,0
-0.551132,-0.97052,1
0.224893,-0.063291,0
-0.453141,0.055164,0
0.211847,-0.947147,1
0.219522,-0.816469,1
-0.705642,-0.63065,1
-0.420935,0.967295,1
-0.61317,-0.269368,0
-0.187778,-0.708204,1
0.261952,-0.716555,1
-0.903826,0.281113,1
0.143398,0.939439,1
-0.252216,-0.88421,1
0.672705,-0.605921,1
-0.884748,0.303106,1
-0.814183,0.653184,1
-0.264339,0.101315,0
0.094467,-0.825337,1
0.937998,-0.833165,1
-0.133059,-0.209868,0
-0.457718,-0.582483,1
0.33128,0.489478,0
-0.654452,-0.638539,1
0.525602,-0.609119,1
0.163476,-0.081248,0
0.482167,-0.844427,1
0.03935,-0.843257,1
-0.369174,0.047746,0
0.780794,-0.431414,1
0.971561,-0.358613,1
-0.458613,0.97199,1
-0.871256,-0.720686,1
-0.966576,-0.635077,1
-0.324906,0.305726,0
0.139672,-0.852741,1
0.70124,0.822069,1
-0.813832,-0.99786,1
-0.492834,0.257072,0
-0.055278,0.428063,0
-0.495299,0.395275,0
-0.447088,0.422506,0
0.945641,-0.325562,1
-0.028952,0.140137,0
-0.072074,0.540692,0
-0.717257,-0.558665,1
0.657732,-0.469166,1
0.408271,-0.361314,0
0.891207,0.444412,1
0.845079,0.702289,1
-0.73477,0.659411,1
-0.705244,-0.61167,1
-0.099057,0.472847,0
0.649462,0.050777,0
0.518891,0.723467,1
0.331959,0.478432,0
-0.927833,-0.436479,1
-0.030495,0.464329,0
0.670147,-0.903441,1
0.202534,0.822781,1
0.872907,0.885705,1
0.199783,-0.865284,1
0.685162,-0.094889,0
-0.973802,0.607041,1
-0.174658,-0.480158,0
-0.46297,0.232924,0
0.315876,-0.019727,0
0.211442,-0.948199,1
0.105998,0.684944,1
0.433226,0.647052,1
0.816071,0.743717,1
0.252346,-0.447588,0
-0.304661,0.263256,0
-0.932457,0.244115,1
0.559228,0.126598,0
-0.943556,0.28011,1
0.678177,0.606471,1
0.548826,-0.092542,0
-0.77973,-0.96872,1
-0.901298,0.245287,1
0.977615,0.823396,1
-0.587583,0.616165,1
-0.492664,-0.744628,1
-0.267593,-0.624106,1
-0.446751,0.20936,0
0.561339,-0.364316,0
0.995501,-0.083098,1
0.827946,0.489476,1
0.923557,0.695387,1
-0.242634,-0.230759,0
-0.489654,-0.920998,1
-0.282364,0.662332,1
-0.39622,-0.873451,1
0.124859,-0.390342,0
0.722947,-0.687761,1
-0.735563,-0.093655,0
0.782605,-0.953528,1
0.448778,0.020963,0
0.626373,0.121162,0
-0.098023,-0.357078,0
0.859155,0.338061,1
-0.080094,0.751097,1
0.932808,0.887246,1
0.502412,0.771901,1
-0.930282,0.065512,1
0.496436,-0.200528,0
-0.329219,0.748924,1
0.357206,-0.974532,1
0.738235,-0.956693,1
0.430606,0.22735,0
-0.476059,-0.629988,1
-0.373337,-0.029957,0
-0.6958,-0.014109,0
0.107176,0.383092,0
0.60636,-0.894588,1
-0.328238,-0.852755,1
-0.465958,-0.074202,0
-0.277351,-0.438074,0
0.677228,0.861632,1
0.117366,-0.84382,1
-0.801194,-0.632968,1
0.625512,0.800312,1
0.166623,0.29924,0
-0.785409,0.394618,1
0.815514,-0.925874,1
-0.76658,-0.862699,1
0.348227,0.722515,1
0.35871,-0.886453,1
0.543769,-0.644492,1
-0.11554,0.251781,0
0.034785,-0.764928,1
0.383838,-0.049671,0
-0.904012,0.661811,1
0.64251,0.290166,0
-0.110012,-0.045049,0
0.383853,-0.399918,0
-0.439798,-0.724946,1
0.246283,-0.769634,1
-0.468637,0.02952,0
-0.70195,0.558082,1
-0.362436,0.135687,0
0.961345,0.790779,1
0.677723,-0.562047,1
-0.034882,-0.274177,0
0.485827,0.999348,1
0.022759,-0.655921,1
-0.151443,-0.447286,0
-0.809422,-0.332045,1
-0.719899,0.194755,0
-0.405884,0.907116,1
-0.839171,0.820463,1
-0.864693,-0.674709,1
0.318295,-0.08728,0
-0.797668,-0.389435,1
0.454163,0.561316,1
0.552074,-0.05734,0
0.22332,-0.470899,0
-0.667046,0.723409,1
-0.459932,-0.596503,1
0.16502,-0.792015,1
0.456657,-0.141599,0
0.563993,-0.092307,0
0.036293,-0.1925,0
-0.399559,-0.058808,0
-0.106895,-0.376193,0
0.912608,-0.455542,1
0.592708,0.547839,1
-0.978178,0.955957,1
0.330683,0.476219,0
0.049934,0.445481,0
-0.526796,0.334281,0
-0.328504,0.757375,1
-0.95225,0.677866,1
-0.213195,-0.401075,0
0.533903,0.805923,1
0.543719,0.99184,1
0.207953,-0.803502,1
0.84192,0.407406,1
-0.514143,-0.763,1
-0.465537,0.913346,1
0.945933,0.222552,1
0.704925,0.928348,1
-0.877241,-0.913988,1
-0.43608,0.579287,1
0.565977,0.544185,1
-0.521864,0.390529,0
-0.031764,-0.344987,0
0.509316,0.863145,1
-0.563386,0.013698,0
0.951825,-0.043037,1
-0.962139,0.701794,1
-0.465429,-0.90277,1
-0.579493,0.08967,0
-0.139155,-0.790405,1
0.684996,-0.046826,0
-0.387147,0.38231,0
-0.037202,-0.200074,0
-0.418731,-0.587001,1
-0.737305,-0.100371,0
0.103667,-0.876735,1
0.088066,0.773233,1
0.935984,-0.206612,1
-0.688044,0.747371,1
-0.494121,-0.860519,1
-0.009233,0.65741,1
0.371875,0.455486,0
0.30586,-0.937092,1
0.645483,-0.207491,0
0.680698,0.583857,1
0.022813,0.986911,1
-0.288524,-0.620957,1
0.424594,-0.11594,0
-0.538086,0.854096,1
-0.196207,0.322116,0
0.232375,-0.7809,1
0.233398,0.397563,0
0.155725,-0.447916,0
-0.918536,0.879346,1
-0.712079,-0.38543,1
0.580816,-0.355291,0
-0.991,0.500971,1
-0.913515,0.749191,1
0.673438,-0.523759,1
0.413813,0.2453,0
0.224838,0.483644,0
-0.089111,0.41855,0
0.673335,0.215255,0
-0.99952,-0.478128,1
0.070524,-0.372891,0
0.179323,0.160751,0
0.589126,-0.869664,1
0.265969,0.662433,1
0.319937,-0.668014,1
-0.421786,0.80307,1
-0.993914,0.710129,1
0.952529,0.477605,1
0.147528,-0.038667,0
0.637064,-0.593078,1
-0.565917,-0.07538,0
0.521389,-0.700924,1
-0.696775,-0.035454,0
-0.089654,-0.983819,1
-0.894045,0.245796,1
0.533067,0.865148,1
0.430517,-0.064598,0
-0.24179,0.467918,0
-0.994346,0.320868,1
-0.403795,-0.235488,0
-0.545363,0.112911,0
-0.865509,-0.184315,1
-0.7637,-0.890322,1
0.956008,-0.784117,1
0.33838,0.997883,1
0.689461,-0.612914,1
0.477461,0.844917,1
0.210828,-0.101124,0
-0.004686,-0.440333,0
-0.637328,0.076654,0
0.688685,0.706993,1
0.984648,-0.849502,1
0.812431,0.803078,1
0.626866,0.234912,0
-0.015607,0.690194,1
-0.765958,-0.961236,1
0.632686,0.72752,1
0.558618,0.498648,1
-0.62531,-0.825194,1
0.984871,0.212754,1
0.923298,-0.171137,1
-0.223023,0.899846,1
-0.34487,0.487259,0
-0.304204,-0.245257,0
0.820925,0.489742,1
-0.291601,0.943387,1
0.75197,0.528591,1
-0.384526,-0.740997,1
-0.168236,-0.180281,0
-0.989236,-0.629118,1
0.107122,-0.396851,0
-0.13902,0.627045,1
-0.509141,-0.847589,1
0.417055,0.421752,0
-0.934712,-0.519163,1
-0.612244,0.736157,1
0.792511,-0.847195,1
-0.251006,-0.164688,0
0.900378,-0.288576,1
0.431342,-0.635502,1
0.488327,0.150257,0
0.309873,-0.839863,1
-0.514709,0.58511,1
0.414616,-0.0247,0
0.992169,0.822996,1
-0.913478,0.017076,1
0.254296,-0.12114,0
0.923017,0.702858,1
0.034736,-0.343324,0
-0.211189,0.364849,0
-0.002923,-0.009938,0
0.911833,-0.233139,1
-0.143156,-0.971465,1
-0.859265,0.244756,1
0.523507,0.559085,1
-0.190393,0.041627,0
0.230456,0.268733,0
